Format Version,1.23,Take Name,Take 2024-07-17 09.12.15 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-17 09.12.15.319 AM,Total Frames in Take,11539,Total Exported Frames,11539,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,drone,drone,drone,drone,drone,drone,drone
,ID,"22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189","22A75B1D441211EF92AE9699928D7189"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
4703,39.191667,0.009341,-0.113143,0.017366,-0.993383,-0.757386,1.611082,2.027452
4704,39.200000,0.008872,-0.114012,0.017790,-0.993280,-0.748997,1.610877,2.025529
4705,39.208333,0.008398,-0.113515,0.017736,-0.993343,-0.741032,1.610821,2.023694
4706,39.216667,0.009267,-0.114699,0.017259,-0.993207,-0.732810,1.611066,2.022366
4707,39.225000,0.009238,-0.114519,0.016878,-0.993235,-0.724582,1.611116,2.020569
4708,39.233333,0.008271,-0.114343,0.017419,-0.993254,-0.716506,1.610822,2.018574
4709,39.241667,0.008072,-0.114159,0.017355,-0.993278,-0.708186,1.610751,2.016722
4710,39.250000,0.007988,-0.114555,0.017488,-0.993231,-0.699844,1.610873,2.014954
4711,39.258333,0.008990,-0.115342,0.016171,-0.993154,-0.691591,1.611125,2.013720
4712,39.266667,0.007612,-0.114755,0.016735,-0.993224,-0.683438,1.610743,2.011466
4713,39.275000,0.007772,-0.115193,0.016776,-0.993171,-0.674990,1.610799,2.009742
4714,39.283333,0.009085,-0.115918,0.015315,-0.993099,-0.666775,1.611148,2.008360
4715,39.291667,0.008965,-0.115701,0.015322,-0.993125,-0.658507,1.611156,2.006474
4716,39.300000,0.008773,-0.116898,0.014889,-0.992994,-0.650083,1.611023,2.004784
4717,39.308333,0.008082,-0.116024,0.015101,-0.993099,-0.641825,1.610763,2.002581
4718,39.316667,0.008522,-0.117033,0.013862,-0.992995,-0.633437,1.610973,2.001194
4719,39.325000,0.007986,-0.116607,0.014121,-0.993046,-0.625318,1.610672,1.998990
4720,39.333333,0.007388,-0.116747,0.013998,-0.993036,-0.616818,1.610563,1.997209
4721,39.341667,0.008669,-0.117652,0.012141,-0.992943,-0.608580,1.610847,1.995835
4722,39.350000,0.008525,-0.117402,0.011751,-0.992978,-0.600225,1.610792,1.993905
4723,39.358333,0.007171,-0.116920,0.012112,-0.993042,-0.591841,1.610350,1.991627
4724,39.366667,0.007775,-0.117556,0.010758,-0.992978,-0.583651,1.610350,1.989908
4725,39.375000,0.008248,-0.117622,0.009329,-0.992980,-0.575334,1.610566,1.988390
4726,39.383333,0.008150,-0.118458,0.008685,-0.992888,-0.566880,1.610415,1.986598
4727,39.391667,0.008693,-0.119259,0.007504,-0.992797,-0.558603,1.610398,1.984988
4728,39.400000,0.007885,-0.118497,0.006411,-0.992902,-0.550358,1.610230,1.983039
4729,39.408333,0.007788,-0.119026,0.005644,-0.992845,-0.541855,1.610137,1.981230
4730,39.416667,0.007496,-0.118886,0.004551,-0.992869,-0.533630,1.609922,1.979343
4731,39.425000,0.006390,-0.118558,0.004040,-0.992918,-0.525531,1.609535,1.977031
4732,39.433333,0.006192,-0.119011,0.003264,-0.992868,-0.516994,1.609397,1.975349
4733,39.441667,0.006180,-0.119365,0.002245,-0.992829,-0.508694,1.609316,1.973667
4734,39.450000,0.005950,-0.119551,0.000974,-0.992810,-0.500433,1.609175,1.971715
4735,39.458333,,,,,,,
4736,39.466667,0.006038,-0.120424,-0.001038,-0.992704,-0.483740,1.609039,1.968203
4737,39.475000,0.006607,-0.120132,-0.002505,-0.992733,-0.475566,1.609099,1.966455
4738,39.483333,0.006597,-0.121089,-0.003410,-0.992614,-0.467092,1.609015,1.964716
4739,39.491667,0.006514,-0.121172,-0.004107,-0.992602,-0.458859,1.608935,1.962831
4740,39.500000,0.005575,-0.120849,-0.004511,-0.992645,-0.450693,1.608447,1.960735
4741,39.508333,0.004908,-0.120721,-0.004798,-0.992663,-0.442322,1.608252,1.958735
4742,39.516667,0.006254,-0.121452,-0.006064,-0.992559,-0.433982,1.608554,1.957283
4743,39.525000,0.005954,-0.121461,-0.006975,-0.992554,-0.425838,1.608484,1.955439
4744,39.533333,0.005283,-0.121086,-0.006825,-0.992604,-0.417607,1.607959,1.953122
4745,39.541667,0.005187,-0.121624,-0.007169,-0.992537,-0.409265,1.607962,1.951342
4746,39.550000,0.005188,-0.121584,-0.008474,-0.992531,-0.401177,1.607900,1.949536
4747,39.558333,0.004978,-0.122152,-0.008719,-0.992461,-0.392837,1.607785,1.947853
4748,39.566667,0.005260,-0.122221,-0.009291,-0.992446,-0.384719,1.607629,1.945812
4749,39.575000,0.004736,-0.122076,-0.010440,-0.992455,-0.376635,1.607446,1.944057
4750,39.583333,0.005166,-0.122676,-0.011339,-0.992369,-0.368450,1.607516,1.942320
4751,39.591667,0.005543,-0.123320,-0.012255,-0.992276,-0.360319,1.607576,1.940778
4752,39.600000,0.004216,-0.122591,-0.012920,-0.992364,-0.352358,1.607109,1.938603
4753,39.608333,0.004056,-0.122839,-0.013516,-0.992326,-0.344230,1.606961,1.936659
4754,39.616667,0.005698,-0.123607,-0.015030,-0.992201,-0.336095,1.607333,1.935490
4755,39.625000,0.003792,-0.123269,-0.015106,-0.992251,-0.328225,1.606646,1.933063
4756,39.633333,0.003294,-0.123183,-0.015748,-0.992254,-0.320230,1.606483,1.931163
4757,39.641667,0.005003,-0.124699,-0.017486,-0.992028,-0.312173,1.606857,1.929963
4758,39.650000,0.003941,-0.124271,-0.017260,-0.992090,-0.304429,1.606327,1.927719
4759,39.658333,0.002926,-0.123742,-0.018146,-0.992144,-0.296491,1.606110,1.925798
4760,39.666667,0.004576,-0.124463,-0.019433,-0.992023,-0.288491,1.606515,1.924517
4761,39.675000,0.004139,-0.124536,-0.019699,-0.992011,-0.280702,1.606296,1.922583
4762,39.683333,0.003425,-0.124725,-0.019964,-0.991985,-0.272890,1.605939,1.920590
4763,39.691667,0.004434,-0.125507,-0.021515,-0.991849,-0.264959,1.606191,1.919275
4764,39.700000,0.003667,-0.125358,-0.021812,-0.991865,-0.257306,1.605956,1.917273
4765,39.708333,0.004289,-0.125612,-0.022358,-0.991818,-0.249468,1.605993,1.915552
4766,39.716667,0.002313,-0.125186,-0.022179,-0.991883,-0.241803,1.605489,1.913490
4767,39.725000,0.003045,-0.125436,-0.022913,-0.991832,-0.234269,1.605430,1.911669
4768,39.733333,0.003674,-0.126511,-0.023905,-0.991670,-0.226533,1.605637,1.910331
4769,39.741667,0.002853,-0.125792,-0.024062,-0.991761,-0.219123,1.605325,1.908255
4770,39.750000,0.002538,-0.125938,-0.024805,-0.991725,-0.211525,1.605195,1.906580
4771,39.758333,0.002172,-0.126128,-0.025051,-0.991695,-0.204057,1.604975,1.904743
4772,39.766667,0.003373,-0.126314,-0.026923,-0.991619,-0.196739,1.605216,1.903407
4773,39.775000,0.002370,-0.126298,-0.026825,-0.991627,-0.189284,1.604757,1.901352
4774,39.783333,0.002460,-0.126551,-0.027477,-0.991577,-0.181849,1.604741,1.899629
4775,39.791667,0.003029,-0.127668,-0.029225,-0.991382,-0.174618,1.604957,1.898512
4776,39.800000,,,,,,,
4777,39.808333,0.001187,-0.127028,-0.029605,-0.991457,-0.160028,1.604369,1.894764
4778,39.816667,0.002602,-0.128569,-0.031140,-0.991208,-0.152830,1.604626,1.893472
4779,39.825000,0.002481,-0.127797,-0.032260,-0.991272,-0.145759,1.604513,1.891863
4780,39.833333,0.001156,-0.127514,-0.032094,-0.991317,-0.138816,1.604049,1.889802
4781,39.841667,,,,,,,
4782,39.850000,0.000901,-0.127679,-0.034143,-0.991227,-0.124933,1.603891,1.886685
4783,39.858333,0.002049,-0.128840,-0.035449,-0.991030,-0.117946,1.603978,1.885389
4784,39.866667,0.000387,-0.128081,-0.035723,-0.991120,-0.111072,1.603554,1.883412
4785,39.875000,0.001019,-0.128081,-0.036788,-0.991081,-0.104401,1.603553,1.881719
4786,39.883333,0.001639,-0.128909,-0.038303,-0.990915,-0.097491,1.603748,1.880733
4787,39.891667,0.001557,-0.129166,-0.039301,-0.990843,-0.091008,1.603603,1.879223
4788,39.900000,0.000283,-0.128219,-0.039505,-0.990959,-0.084367,1.603227,1.877223
4789,39.908333,0.001117,-0.129825,-0.040930,-0.990691,-0.077580,1.603415,1.876050
4790,39.916667,0.001033,-0.129390,-0.041564,-0.990722,-0.071099,1.603334,1.874607
4791,39.925000,-0.000506,-0.128906,-0.041599,-0.990784,-0.064813,1.602790,1.872667
4792,39.933333,-0.000274,-0.129031,-0.042308,-0.990738,-0.058384,1.602686,1.871154
4793,39.941667,-0.000422,-0.129133,-0.043068,-0.990691,-0.051946,1.602714,1.869820
4794,39.950000,-0.000618,-0.129668,-0.043576,-0.990599,-0.045703,1.602646,1.868397
4795,39.958333,0.000810,-0.130414,-0.044914,-0.990441,-0.039311,1.602908,1.867330
4796,39.966667,-0.001186,-0.129528,-0.044627,-0.990570,-0.033287,1.602415,1.865431
4797,39.975000,-0.001215,-0.129946,-0.045178,-0.990491,-0.027054,1.602416,1.864198
4798,39.983333,-0.000769,-0.129991,-0.045665,-0.990463,-0.021046,1.602288,1.862621
4799,39.991667,-0.001459,-0.130067,-0.046146,-0.990430,-0.015084,1.602155,1.861255
4800,40.000000,-0.001672,-0.130369,-0.046220,-0.990386,-0.009111,1.602222,1.859913
4801,40.008333,-0.000945,-0.130410,-0.046959,-0.990347,-0.003266,1.602149,1.858521
4802,40.016667,,,,,,,
4803,40.025000,-0.001492,-0.130448,-0.047770,-0.990303,0.008285,1.601983,1.855842
4804,40.033333,-0.000020,-0.131389,-0.048297,-0.990154,0.014178,1.602271,1.854887
4805,40.041667,-0.001519,-0.130886,-0.047960,-0.990236,0.019579,1.601871,1.853203
4806,40.050000,-0.001892,-0.130740,-0.048551,-0.990225,0.025219,1.601844,1.851979
4807,40.058333,-0.000066,-0.132132,-0.049725,-0.989984,0.030714,1.602213,1.851354
4808,40.066667,-0.001297,-0.131144,-0.048987,-0.990151,0.035968,1.601781,1.849537
4809,40.075000,-0.001756,-0.130989,-0.049108,-0.990165,0.041357,1.601635,1.848115
4810,40.083333,-0.001934,-0.131067,-0.049520,-0.990134,0.046552,1.601636,1.846866
4811,40.091667,-0.001565,-0.131480,-0.049579,-0.990077,0.051971,1.601609,1.845898
4812,40.100000,,,,,,,
4813,40.108333,-0.002739,-0.131633,-0.049716,-0.990047,0.062050,1.601587,1.843512
4814,40.116667,-0.002154,-0.131430,-0.049967,-0.990063,0.067109,1.601442,1.842200
4815,40.125000,-0.001735,-0.132040,-0.050111,-0.989976,0.072127,1.601445,1.841196
4816,40.133333,-0.001914,-0.131614,-0.050497,-0.990012,0.076882,1.601368,1.839976
4817,40.141667,-0.002032,-0.131801,-0.050503,-0.989987,0.081608,1.601431,1.838900
4818,40.150000,-0.002256,-0.132264,-0.050521,-0.989924,0.086414,1.601322,1.837906
4819,40.158333,-0.001673,-0.132315,-0.050938,-0.989897,0.090992,1.601286,1.836805
4820,40.166667,-0.001670,-0.131741,-0.050851,-0.989978,0.095576,1.601224,1.835708
4821,40.175000,-0.001969,-0.132176,-0.050896,-0.989917,0.100117,1.601220,1.834584
4822,40.183333,-0.002020,-0.132750,-0.051154,-0.989827,0.104656,1.601249,1.833869
4823,40.191667,-0.001646,-0.132352,-0.051065,-0.989885,0.108977,1.601184,1.832689
4824,40.200000,-0.001854,-0.132651,-0.050986,-0.989849,0.113260,1.601111,1.831608
4825,40.208333,-0.001600,-0.132738,-0.050946,-0.989840,0.117530,1.601163,1.830692
4826,40.216667,-0.002226,-0.132767,-0.051081,-0.989828,0.121550,1.601028,1.829871
4827,40.225000,-0.001767,-0.132645,-0.050566,-0.989871,0.125824,1.601007,1.828716
4828,40.233333,-0.001468,-0.132814,-0.050627,-0.989846,0.129882,1.601061,1.827906
4829,40.241667,-0.001578,-0.132961,-0.050234,-0.989846,0.133901,1.601080,1.827018
4830,40.250000,-0.001444,-0.133063,-0.049567,-0.989866,0.137767,1.601089,1.826012
4831,40.258333,-0.001580,-0.133176,-0.049294,-0.989865,0.141700,1.601069,1.825066
4832,40.266667,-0.001646,-0.132952,-0.048698,-0.989924,0.145500,1.601173,1.824316
4833,40.275000,-0.000673,-0.133210,-0.048055,-0.989922,0.149337,1.601163,1.823428
4834,40.283333,-0.000888,-0.133172,-0.047163,-0.989970,0.153018,1.601225,1.822498
4835,40.291667,-0.001314,-0.132800,-0.046431,-0.990054,0.156517,1.601135,1.821509
4836,40.300000,-0.000507,-0.133420,-0.044843,-0.990044,0.160508,1.601429,1.820877
4837,40.308333,0.000522,-0.133817,-0.044474,-0.990008,0.164042,1.601708,1.820363
4838,40.316667,-0.000941,-0.133070,-0.042757,-0.990184,0.167383,1.601371,1.819128
4839,40.325000,-0.000294,-0.133521,-0.040977,-0.990198,0.171109,1.601628,1.818368
4840,40.333333,0.000895,-0.134209,-0.040061,-0.990143,0.174609,1.602004,1.817949
4841,40.341667,0.000991,-0.134397,-0.038675,-0.990172,0.178014,1.602110,1.817203
4842,40.350000,0.000153,-0.133940,-0.036189,-0.990328,0.181377,1.602033,1.816103
4843,40.358333,0.000040,-0.133400,-0.034630,-0.990457,0.184663,1.602065,1.815279
4844,40.366667,0.000303,-0.133703,-0.033521,-0.990454,0.187873,1.602100,1.814705
4845,40.375000,0.000615,-0.133677,-0.031506,-0.990524,0.191192,1.602265,1.813822
4846,40.383333,0.001575,-0.134672,-0.030783,-0.990411,0.194430,1.602624,1.813570
4847,40.391667,0.000930,-0.133640,-0.028794,-0.990611,0.197466,1.602499,1.812482
4848,40.400000,0.000933,-0.133575,-0.027186,-0.990665,0.200564,1.602461,1.811604
4849,40.408333,0.000543,-0.133914,-0.025771,-0.990658,0.203639,1.602499,1.810972
4850,40.416667,0.001254,-0.133805,-0.024757,-0.990698,0.206577,1.602638,1.810374
4851,40.425000,0.001543,-0.133512,-0.023103,-0.990777,0.209476,1.602642,1.809574
4852,40.433333,0.001309,-0.133567,-0.021670,-0.990802,0.212519,1.602788,1.808887
4853,40.441667,0.001690,-0.133612,-0.020574,-0.990819,0.215356,1.602969,1.808226
4854,40.450000,0.001687,-0.133468,-0.019709,-0.990856,0.218102,1.602967,1.807701
4855,40.458333,,,,,,,
4856,40.466667,0.002079,-0.133370,-0.016824,-0.990921,0.223853,1.603026,1.806256
4857,40.475000,0.002075,-0.133428,-0.016259,-0.990923,0.226491,1.603077,1.805721
4858,40.483333,0.002721,-0.133593,-0.015372,-0.990913,0.229186,1.603117,1.805014
4859,40.491667,0.002436,-0.133611,-0.013500,-0.990939,0.232141,1.603137,1.804360
4860,40.500000,0.002697,-0.133507,-0.012457,-0.990966,0.234823,1.603234,1.803809
4861,40.508333,0.004304,-0.133749,-0.012602,-0.990926,0.237442,1.603663,1.803511
4862,40.516667,0.002752,-0.132755,-0.010779,-0.991086,0.239967,1.603340,1.802463
4863,40.525000,0.003048,-0.133117,-0.009509,-0.991050,0.242678,1.603409,1.801830
4864,40.533333,0.004381,-0.133482,-0.009088,-0.991000,0.245410,1.603783,1.801613
4865,40.541667,0.004622,-0.133419,-0.008305,-0.991014,0.247945,1.603787,1.801103
4866,40.550000,0.003140,-0.132717,-0.006211,-0.991130,0.250520,1.603550,1.800048
4867,40.558333,0.005278,-0.133141,-0.006985,-0.991059,0.253132,1.603957,1.799806
4868,40.566667,0.004831,-0.133311,-0.005730,-0.991046,0.255726,1.603883,1.799276
4869,40.575000,0.003558,-0.132362,-0.003534,-0.991189,0.258212,1.603501,1.798247
4870,40.583333,0.003869,-0.132315,-0.002972,-0.991196,0.260832,1.603580,1.797529
4871,40.591667,0.005275,-0.133362,-0.003317,-0.991048,0.263431,1.604028,1.797474
4872,40.600000,0.004306,-0.132444,-0.001570,-0.991180,0.265767,1.603688,1.796335
4873,40.608333,0.005541,-0.132772,-0.001935,-0.991129,0.268377,1.604012,1.796148
4874,40.616667,0.005388,-0.132997,-0.000949,-0.991101,0.270891,1.604068,1.795805
4875,40.625000,0.004673,-0.132486,0.000641,-0.991174,0.273437,1.603726,1.794708
4876,40.633333,0.004355,-0.132312,0.001147,-0.991198,0.275962,1.603694,1.794159
4877,40.641667,0.006148,-0.132827,-0.000123,-0.991120,0.278313,1.604071,1.793910
4878,40.650000,0.005896,-0.132144,0.000910,-0.991212,0.280796,1.604138,1.793162
4879,40.658333,0.005989,-0.132144,0.001454,-0.991211,0.283332,1.604032,1.792579
4880,40.666667,0.007447,-0.133204,0.001038,-0.991060,0.285721,1.603963,1.792502
4881,40.675000,0.006262,-0.131819,0.002438,-0.991251,0.288189,1.604190,1.791458
4882,40.683333,0.005868,-0.132180,0.002707,-0.991205,0.290747,1.604002,1.790835
4883,40.691667,0.004330,-0.131503,0.003130,-0.991301,0.293083,1.603650,1.789931
4884,40.700000,0.006130,-0.132020,0.002880,-0.991224,0.295664,1.604024,1.789681
4885,40.708333,0.006128,-0.131440,0.002934,-0.991301,0.298117,1.603906,1.789118
4886,40.716667,0.004595,-0.131321,0.004310,-0.991320,0.300637,1.603538,1.788236
4887,40.725000,0.006296,-0.131480,0.003516,-0.991293,0.302996,1.603950,1.788147
4888,40.733333,0.005705,-0.131289,0.003540,-0.991322,0.305495,1.603858,1.787406
4889,40.741667,0.004882,-0.131287,0.004264,-0.991323,0.307983,1.603534,1.786519
4890,40.750000,0.005937,-0.131466,0.003654,-0.991296,0.310495,1.603801,1.786353
4891,40.758333,0.005909,-0.130990,0.003468,-0.991360,0.312892,1.603670,1.785642
4892,40.766667,0.004614,-0.130982,0.004446,-0.991364,0.315507,1.603327,1.784847
4893,40.775000,0.005662,-0.131489,0.003583,-0.991295,0.317990,1.603581,1.784584
4894,40.783333,0.005369,-0.131486,0.003949,-0.991296,0.320487,1.603576,1.783958
4895,40.791667,0.005195,-0.131118,0.003830,-0.991346,0.323135,1.603560,1.783291
4896,40.800000,0.005402,-0.130215,0.004073,-0.991463,0.325329,1.603558,1.782627
4897,40.808333,0.005068,-0.130932,0.003932,-0.991371,0.328053,1.603358,1.782132
4898,40.816667,0.004647,-0.131497,0.004444,-0.991296,0.330700,1.603245,1.781634
4899,40.825000,0.004684,-0.130484,0.003975,-0.991431,0.333117,1.603268,1.781080
4900,40.833333,0.004905,-0.130485,0.004387,-0.991428,0.335663,1.603258,1.780292
4901,40.841667,0.005020,-0.131395,0.004337,-0.991308,0.338245,1.603170,1.779926
4902,40.850000,0.004903,-0.129882,0.004550,-0.991507,0.340625,1.603257,1.779108
4903,40.858333,0.004938,-0.130324,0.004473,-0.991449,0.343260,1.603061,1.778445
4904,40.866667,0.003459,-0.129889,0.005653,-0.991506,0.345948,1.602579,1.777481
4905,40.875000,0.004965,-0.129799,0.004573,-0.991517,0.348433,1.603024,1.777276
4906,40.883333,0.004822,-0.130112,0.004733,-0.991476,0.350980,1.602884,1.776517
4907,40.891667,0.005169,-0.131787,0.004456,-0.991255,0.353683,1.602794,1.776462
4908,40.900000,0.005764,-0.130326,0.004334,-0.991445,0.356125,1.602942,1.775718
4909,40.908333,0.004906,-0.129661,0.004536,-0.991536,0.358830,1.602814,1.774990
4910,40.916667,0.004538,-0.131231,0.004933,-0.991329,0.361599,1.602615,1.774460
4911,40.925000,0.004736,-0.130266,0.004928,-0.991456,0.364071,1.602591,1.773642
4912,40.933333,0.004724,-0.129507,0.004719,-0.991556,0.366621,1.602509,1.772973
4913,40.941667,0.004678,-0.129759,0.004959,-0.991522,0.369327,1.602411,1.772251
4914,40.950000,0.005079,-0.129218,0.004943,-0.991591,0.371934,1.602503,1.771673
4915,40.958333,0.005143,-0.129370,0.004644,-0.991572,0.374547,1.602358,1.771157
4916,40.966667,0.004911,-0.129603,0.004686,-0.991543,0.377352,1.602201,1.770468
4917,40.975000,0.005179,-0.129240,0.004975,-0.991587,0.379950,1.602165,1.769649
4918,40.983333,0.005081,-0.129876,0.004653,-0.991506,0.382496,1.602137,1.769379
4919,40.991667,0.005089,-0.129457,0.004441,-0.991562,0.385362,1.602057,1.768725
4920,41.000000,0.003977,-0.128752,0.005798,-0.991652,0.387954,1.601632,1.767619
4921,41.008333,0.006632,-0.129784,0.003707,-0.991513,0.390466,1.601917,1.767720
4922,41.016667,0.005493,-0.129111,0.004415,-0.991605,0.393364,1.601751,1.766703
4923,41.025000,0.005340,-0.128619,0.004545,-0.991669,0.395904,1.601677,1.765950
4924,41.033333,0.005247,-0.129048,0.004787,-0.991613,0.398728,1.601700,1.765455
4925,41.041667,0.005381,-0.128986,0.004994,-0.991619,0.401489,1.601610,1.764768
4926,41.050000,0.005678,-0.127975,0.004811,-0.991750,0.404042,1.601569,1.764035
4927,41.058333,0.005698,-0.128756,0.004790,-0.991648,0.406935,1.601477,1.763427
4928,41.066667,0.005978,-0.129484,0.004445,-0.991554,0.409711,1.601403,1.763092
4929,41.075000,0.005291,-0.128443,0.005025,-0.991690,0.412430,1.601297,1.762211
4930,41.083333,0.005643,-0.128629,0.005068,-0.991664,0.415173,1.601213,1.761559
4931,41.091667,0.005719,-0.129110,0.005183,-0.991600,0.418009,1.601175,1.761133
4932,41.100000,0.006062,-0.127857,0.004850,-0.991762,0.420620,1.601142,1.760310
4933,41.108333,0.005839,-0.128049,0.004670,-0.991740,0.423471,1.601027,1.759702
4934,41.116667,0.003700,-0.127308,0.005627,-0.991840,0.426255,1.600479,1.758631
4935,41.125000,0.005299,-0.128155,0.005433,-0.991725,0.429066,1.600867,1.758334
4936,41.133333,0.005356,-0.127613,0.005673,-0.991793,0.431883,1.600764,1.757668
4937,41.141667,,,,,,,
4938,41.150000,0.005915,-0.127537,0.005176,-0.991803,0.437469,1.600760,1.756664
4939,41.158333,0.005423,-0.128498,0.005450,-0.991680,0.440350,1.600556,1.756122
4940,41.166667,0.004913,-0.127262,0.005476,-0.991842,0.443185,1.600327,1.755184
4941,41.175000,0.005389,-0.127408,0.005673,-0.991820,0.446002,1.600416,1.754630
4942,41.183333,0.005870,-0.127185,0.005427,-0.991847,0.448845,1.600292,1.753891
4943,41.191667,0.005774,-0.127408,0.005252,-0.991820,0.451830,1.600380,1.753255
4944,41.200000,0.005574,-0.126830,0.005653,-0.991893,0.454546,1.600217,1.752405
4945,41.208333,0.005547,-0.127475,0.005529,-0.991811,0.457532,1.600166,1.751817
4946,41.216667,0.005495,-0.127818,0.005047,-0.991770,0.460419,1.600087,1.751458
4947,41.225000,0.005532,-0.126552,0.005313,-0.991930,0.463173,1.599982,1.750510
4948,41.233333,0.005871,-0.127476,0.005075,-0.991811,0.466163,1.599992,1.750026
4949,41.241667,0.008044,-0.127856,0.003770,-0.991753,0.468724,1.599772,1.749772
4950,41.250000,,,,,,,
4951,41.258333,0.004509,-0.126633,0.006010,-0.991921,0.474824,1.599282,1.747582
4952,41.266667,0.008189,-0.128018,0.003364,-0.991732,0.477464,1.599431,1.747832
4953,41.275000,,,,,,,
4954,41.283333,,,,,,,
4955,41.291667,0.004584,-0.126198,0.005733,-0.991978,0.486402,1.599196,1.744800
4956,41.300000,0.005789,-0.127582,0.004081,-0.991803,0.489389,1.599385,1.744656
4957,41.308333,,,,,,,
4958,41.316667,0.006203,-0.126525,0.004038,-0.991936,0.495206,1.599375,1.743212
4959,41.325000,0.006061,-0.126372,0.003893,-0.991957,0.498129,1.599276,1.742428
4960,41.333333,0.005928,-0.127218,0.003744,-0.991850,0.501101,1.599255,1.741989
4961,41.341667,0.005736,-0.126407,0.003965,-0.991954,0.504006,1.599136,1.741059
4962,41.350000,0.004262,-0.126207,0.004573,-0.991984,0.507032,1.598691,1.740219
4963,41.358333,0.004240,-0.125992,0.004404,-0.992012,0.509921,1.598663,1.739420
4964,41.366667,0.006203,-0.125961,0.003008,-0.992011,0.512942,1.599108,1.739035
4965,41.375000,0.006121,-0.126802,0.003157,-0.991904,0.516025,1.599066,1.738420
4966,41.383333,0.006594,-0.126946,0.002716,-0.991884,0.518846,1.599055,1.737953
4967,41.391667,0.005496,-0.126532,0.002849,-0.991943,0.522013,1.598847,1.737237
4968,41.400000,0.005852,-0.126954,0.002806,-0.991887,0.525063,1.598855,1.736356
4969,41.408333,0.006111,-0.126343,0.002714,-0.991964,0.527994,1.598787,1.735567
4970,41.416667,0.005821,-0.126723,0.002992,-0.991917,0.531018,1.598865,1.734982
4971,41.425000,0.005903,-0.126670,0.002515,-0.991924,0.534034,1.598832,1.734249
4972,41.433333,0.005561,-0.126915,0.002418,-0.991895,0.537030,1.598667,1.733530
