sec,pos_x,pos_y,pos_z,x,y,z,w
1723550669.668613,4.546615123748779,-2.3606116771698,-0.7696203589439392,0.0004185121929637257,0.025586428288421833,-0.051187304578827725,0.9983611610492743
1723550669.7695975,4.588263988494873,-2.3660953044891357,-0.7930866479873657,0.0032469777445307264,0.027157077657449853,-0.05197757758825978,0.998273640829174
1723550669.8704658,4.6225666999816895,-2.3673837184906006,-0.8096060752868652,-0.004826452157887621,0.024099998895141996,-0.053958117104419,0.9982406592315398
1723550669.9712539,4.6389994621276855,-2.3655824661254883,-0.7660870552062988,-0.006505202291844309,0.00214007121860325,-0.054227345169450006,0.9985051306801422
1723550670.0723186,4.630024433135986,-2.3656883239746094,-0.8015995621681213,-0.00945587302742104,-0.028201247178405157,-0.05318313967780143,0.9981416780419639
1723550670.2739196,4.66077995300293,-2.35943603515625,-0.8444106578826904,-0.005366426645257174,-0.04257533231449852,-0.04786874193843106,0.9979314196072808
1723550670.5764992,4.75295877456665,-2.3590543270111084,-0.7783993482589722,-0.010299707044296143,-0.034155904501255274,-0.03682907381416933,0.9986845618212583
1723550670.7784066,4.841007232666016,-2.3647232055664062,-0.8996849656105042,-0.009914639898064855,-0.01731598363346078,-0.023380958588296117,0.9995274619394009
1723550670.879265,4.840551853179932,-2.361027479171753,-0.7721155881881714,-0.020166694361030465,-0.024311103634754874,-0.017477032502395615,0.9993481895949133
1723550670.9800694,4.881174564361572,-2.365224599838257,-0.7563582062721252,-0.015233203570523032,-0.030097521451985878,-0.01135886242249252,0.9993663210608281
1723550671.0809784,4.935379505157471,-2.3718528747558594,-0.8246945738792419,-0.0075725838312129595,-0.024577614017197286,0.0052624283650906725,0.9996553959749088
1723550671.2826767,4.99580717086792,-2.3866374492645264,-0.9154243469238281,-0.007051719811435634,-0.016204516869234832,0.007717495482236781,0.9998140460211821
1723550671.3836396,4.988948822021484,-2.386992931365967,-0.739822506904602,-0.008502517486524601,-0.021006053936163442,0.018382781390807373,0.999574168257194
1723550671.484509,5.034409046173096,-2.404458522796631,-0.8502435684204102,0.002682373842960529,-0.005329681203302667,0.027680775013487795,0.9995989889519881
1723550671.5853515,5.050534248352051,-2.408317804336548,-0.6397652626037598,-0.006658006382875967,-0.0005308382009727987,0.03797389874648397,0.9992564089123145
1723550671.6863122,5.073379039764404,-2.4219532012939453,-0.8234478235244751,0.005090559219317326,0.013538126264855569,0.048424232470036514,0.9987221167399711
1723550671.7871017,5.110811233520508,-2.4284656047821045,-0.7126138806343079,-0.004910232146511736,0.017714074282293497,0.05854209019203832,0.9981156790172115
1723550671.8880625,5.095073223114014,-2.4369707107543945,-0.8646049499511719,-0.000236232621381951,0.011233610195364334,0.07066298366722579,0.9974369417422403
1723550671.988982,5.085595607757568,-2.439818859100342,-0.8125831484794617,-0.00028910498879682365,-0.0003941830740958693,0.08292469022430432,0.9965556924826079
1723550672.0898335,5.067622661590576,-2.445375442504883,-0.8111062049865723,-0.001002914469115602,-0.003626233202915527,0.09370761536985539,0.995592649488626
1723550672.1906579,5.055624008178711,-2.4514124393463135,-0.8147186636924744,-0.0044364219267979555,-0.019014953287489336,0.10366555832332396,0.9944205424023514
1723550672.291583,5.060427188873291,-2.456145763397217,-0.7804675698280334,-0.010341343667524757,-0.03065111237353017,0.1143086122176554,0.9929184586509726
1723550672.3929129,5.047847747802734,-2.4591007232666016,-0.7909484505653381,-0.008922144054787482,-0.03525053949991631,0.12464276202258634,0.9915351450212798
