sec,pos_x,pos_y,pos_z,x,y,z,w
1723186349.0624907,-1.106956958770752,-1.3474239110946655,1.000285267829895,-0.337779224721595,0.04353138069364002,0.9399105235389251,-0.02405008638285041
1723186349.0847418,-1.1023386716842651,-1.3477433919906616,1.0028165578842163,-0.3384527785596929,0.04388775148756521,0.9395875259666759,-0.02643636845888544
1723186349.0958672,-1.09983229637146,-1.3510195016860962,1.00625741481781,-0.3387925772213328,0.043910298171512284,0.9394318306585423,-0.02755531951647393
1723186349.1069922,-1.0975496768951416,-1.3545126914978027,1.0095292329788208,-0.3390992546959538,0.043780731832106796,0.9392767441226451,-0.029225642836924193
1723186349.1181183,-1.0943381786346436,-1.353784441947937,1.0087428092956543,-0.3389830726310246,0.04413740216886234,0.9392485842030313,-0.030894220110738318
1723186349.1292436,-1.0913444757461548,-1.3539491891860962,1.0087456703186035,-0.33900550091005616,0.04439132742769802,0.9391765544261412,-0.032435865590135275
1723186349.1403687,-1.0908452272415161,-1.3535906076431274,1.0069390535354614,-0.3389730096399642,0.04465667770947678,0.9391359281474034,-0.03356745699802121
1723186349.151495,-1.0860737562179565,-1.3584825992584229,1.01228666305542,-0.338812053853838,0.044822614615568294,0.9391316678792829,-0.03505748672511148
1723186349.1626198,-1.0816105604171753,-1.3588626384735107,1.013826847076416,-0.33874280347590197,0.04504017190774819,0.9390894132238982,-0.036548017900825534
1723186349.1737452,-1.0810739994049072,-1.359338402748108,1.0150164365768433,-0.3392561583571812,0.04479502241910555,0.9388899036799507,-0.03720774773993675
1723186349.1848702,-1.07762610912323,-1.3595162630081177,1.0157476663589478,-0.3391871309742898,0.04486510044925451,0.9388759449946554,-0.03809413250245062
1723186349.1959965,-1.0745123624801636,-1.3622956275939941,1.0176597833633423,-0.33911700403829576,0.04471130020747991,0.9388621686242208,-0.03922226313210226
1723186349.2071216,-1.0712275505065918,-1.363892674446106,1.0191518068313599,-0.3394837716978519,0.04456141635612403,0.9386857798892244,-0.040423476658250586
1723186349.2182467,-1.0699505805969238,-1.362771987915039,1.015919804573059,-0.3399305546286443,0.044890317848548335,0.9384720928232572,-0.041257677670795585
1723186349.229373,-1.066360592842102,-1.3635274171829224,1.0174107551574707,-0.34006703337781397,0.045087766626758494,0.9383584542635596,-0.04248434176804274
1723186349.2404978,-1.0656342506408691,-1.364631175994873,1.0214310884475708,-0.3401394627041032,0.04521899364260209,0.938272499659866,-0.04364745016821851
1723186349.251623,-1.0604904890060425,-1.366011619567871,1.0193082094192505,-0.34012094486795824,0.04556542703145716,0.9382097180468634,-0.04476652194571111
1723186349.2738738,-1.0571932792663574,-1.3662335872650146,1.0210405588150024,-0.3402681538123347,0.04485557559484901,0.9380869855682281,-0.0468864786767188
1723186349.2961254,-1.0485856533050537,-1.3698738813400269,1.0225836038589478,-0.34042929162882246,0.043356231940173524,0.9380211414814636,-0.048419462495395006
1723186349.3072507,-1.0465253591537476,-1.372070550918579,1.0240919589996338,-0.3410533906977444,0.04208322408488677,0.9377995489307327,-0.04943264580967634
1723186349.3183758,-1.0423941612243652,-1.3709501028060913,1.0241060256958008,-0.3415860665327609,0.04103474126740328,0.9376309541793687,-0.049832621203189854
1723186349.329502,-1.0399956703186035,-1.3735653162002563,1.0257850885391235,-0.34212510984703864,0.0395369336728478,0.9374642524261659,-0.05047764134097287
1723186349.3406274,-1.0396583080291748,-1.3740208148956299,1.0266046524047852,-0.34243207408444903,0.03837282717775322,0.9373129578607271,-0.05207904308333005
1723186349.3740044,-1.0315256118774414,-1.3765944242477417,1.0294270515441895,-0.3437386715459373,0.0359412254670612,0.9367793333237142,-0.054739562688617634
1723186349.3851297,-1.0257617235183716,-1.3765368461608887,1.0287879705429077,-0.34367667881177155,0.035843718103544045,0.9367390643948281,-0.055869778307394646
1723186349.3962557,-1.022660732269287,-1.377250075340271,1.029895305633545,-0.3442421700277793,0.0360131732247076,0.9364756312415196,-0.05668991572456409
1723186349.407381,-1.0210983753204346,-1.3772180080413818,1.0301400423049927,-0.344785851260224,0.03615059109885362,0.9362439324216734,-0.05712398755723452
1723186349.4185061,-1.0170214176177979,-1.3782117366790771,1.032117247581482,-0.3445407081609593,0.03660358588767461,0.9362982279269915,-0.05742381342579992
1723186349.4296324,-1.0125422477722168,-1.379258394241333,1.0323299169540405,-0.34501778317539744,0.03758665481016053,0.93604265427907,-0.05808706820260497
1723186349.4407575,-1.011783242225647,-1.3795148134231567,1.0317286252975464,-0.3454959510786275,0.03894596072375194,0.9357542473118013,-0.05898929308144072
1723186349.4518828,-1.0094454288482666,-1.3800828456878662,1.0335760116577148,-0.3459660784552301,0.03953486906361469,0.9355256350979174,-0.059466390072849325
1723186349.463009,-1.0069570541381836,-1.3807907104492188,1.032662034034729,-0.34623984888112536,0.04103615958606846,0.9353260345066012,-0.0599932142303199
1723186349.4741342,-1.0054610967636108,-1.3824968338012695,1.0354729890823364,-0.34645131351896885,0.0428205907875492,0.9351174597475056,-0.06077186723879955
1723186349.4852595,-1.0009911060333252,-1.3832414150238037,1.037585973739624,-0.34593530809869394,0.044635845794586126,0.9351467399782855,-0.061943356278439964
1723186349.4963858,-0.9963484406471252,-1.3831557035446167,1.0392746925354004,-0.34578857042091254,0.04618657366451163,0.935082951718989,-0.0625854881909115
1723186349.5075111,-0.9941321015357971,-1.3824917078018188,1.039633870124817,-0.3463105018066808,0.04722976126614892,0.9348407700810095,-0.06253882722395183
1723186349.518636,-0.9910702109336853,-1.3844330310821533,1.0409373044967651,-0.34584321383981204,0.04843318744414812,0.9349213342544728,-0.06299844925175496
1723186349.5297623,-0.9883410930633545,-1.3860368728637695,1.0424741506576538,-0.34548224269327066,0.04953817487720092,0.9349606216140064,-0.06353441802758983
1723186349.5408876,-0.9850883483886719,-1.3851300477981567,1.043378472328186,-0.3459916132848967,0.0503347075735751,0.9347107402089367,-0.06381252307719949
1723186349.5520127,-0.9827294945716858,-1.3857861757278442,1.0442298650741577,-0.34621211550417813,0.05117849650906591,0.9345579236204957,-0.06418259817611856
1723186349.5631385,-0.980055570602417,-1.385743498802185,1.0460072755813599,-0.34603752922316133,0.05173671889616771,0.934553124280698,-0.06474413109314386
1723186349.5742638,-0.9773952960968018,-1.3854668140411377,1.048215627670288,-0.3456632175084056,0.052547151210160736,0.9345971226209947,-0.06545174839934352
1723186349.5853891,-0.9738600254058838,-1.386893630027771,1.0478371381759644,-0.3456633160118772,0.052933331367725975,0.934536158975025,-0.06600842995643148
1723186349.7077696,-0.9441490173339844,-1.3841514587402344,1.05503511428833,-0.34423707462053815,0.03080383071726829,0.9355788972029169,-0.07241619212858195
1723186349.7188945,-0.9418326020240784,-1.3840688467025757,1.055688738822937,-0.3440725662717642,0.025594488476050056,0.9357483951408083,-0.0730338832125234
1723186349.7300198,-0.9380594491958618,-1.3837900161743164,1.0578014850616455,-0.34351388805893907,0.020476775452173822,0.9360335802235118,-0.07362090374409533
1723186349.7411458,-0.9345259666442871,-1.3850488662719727,1.055920958518982,-0.34333737302210277,0.014491283061797243,0.9361691645140758,-0.07414012779232698
1723186349.7522712,-0.9318377375602722,-1.3865453004837036,1.0563539266586304,-0.3432859491922613,0.008290295444657075,0.9362161189800282,-0.07473536624855788
1723186349.763396,-0.9269998073577881,-1.3831802606582642,1.0582891702651978,-0.34296346645912795,0.0032795625799120418,0.936309058003611,-0.07543628337078336
1723186349.7745218,-0.9233077764511108,-1.382338285446167,1.059699535369873,-0.3425850706291114,-0.003324174665662858,0.9363827564914824,-0.07623482710936041
1723186349.7856472,-0.9213221073150635,-1.3847726583480835,1.0602831840515137,-0.34223179592496034,-0.008651866120763319,0.9364291989960989,-0.07683042371441719
1723186349.796772,-0.9175121784210205,-1.384209394454956,1.0598161220550537,-0.34116743873306393,-0.013615356516887596,0.9366544009417511,-0.07808927849603432
1723186349.807898,-0.9148697257041931,-1.385035753250122,1.0647594928741455,-0.3404963413717734,-0.019625663776557375,0.9367146063196767,-0.07901160645606872
1723186349.8190234,-0.9111832976341248,-1.3865385055541992,1.0639848709106445,-0.3405162563060012,-0.02459410578698899,0.9366019716240843,-0.07887048215848465
1723186349.8301485,-0.9069454669952393,-1.3860656023025513,1.06354820728302,-0.3400366343444339,-0.027711007904514928,0.936616051701782,-0.07973429599643066
1723186349.8412743,-0.904251754283905,-1.385537028312683,1.0661931037902832,-0.33956108790496053,-0.031234014139867414,0.9366035705588155,-0.08060041330332512
1723186349.8523993,-0.9015772342681885,-1.3880140781402588,1.0676254034042358,-0.33959244435878627,-0.03369418596950189,0.9365086638843655,-0.08058048189830748
1723186349.8635247,-0.8992947936058044,-1.3892130851745605,1.0677525997161865,-0.33952557613074524,-0.03456009609594071,0.936495520978177,-0.08064805572450508
1723186349.8969007,-0.8918505311012268,-1.3950221538543701,1.0699820518493652,-0.340195149996554,-0.03244898512613069,0.9362448077955521,-0.0816085777221109
1723186349.9080267,-0.8892077803611755,-1.3954081535339355,1.0694763660430908,-0.3408812503894601,-0.029445674996803263,0.9360793555484873,-0.081782419822543
1723186349.9191515,-0.8865243792533875,-1.3973435163497925,1.0696169137954712,-0.34070436792956654,-0.025907779256843205,0.9362468927736759,-0.081799103627182
